tweetid,userid,screen_name,text,date,tweet_type,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation,origins,lockdowns,masking,healthcare,education,therapeutics,vaccines,concerns
1.2713685632286433e+18,810515575.0,TARIQMASOOD13,Seriousness of Corona? https://t.co/segebC7Ed3 ,Fri Jun 12 09:07:41 +0000 2020,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.3207432908960604e+18,212125161.0,LonePeakHosp,A clean home is a healthy home! The CDC recommends we clean AND disinfect high-touch surfaces in our homes to help slow the spread of #COVID19.   #SpreadKnowledge #SaveLives https://t.co/RoTqatABSW ,Mon Oct 26 15:05:13 +0000 2020,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 1, 0, 0, 0]"
1.3287723521303593e+18,2858554213.0,wsuc2pipeline,Wayne State C2 Pipeline at Southfield A&amp;T and Southfield Michigan Works! is hosting a virtual workshop to help individuals navigate unemployment during the pandemic! Check out the image for more information! https://t.co/Uj6fd58dKK ,Tue Nov 17 18:49:50 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.252019474120704e+18,1466726246.0,Coinboard,Making Money on Lockdown: 5 Effortless Ways to Earn Cryptocurrencies Online https://t.co/yjVQxE9fCV via @BTCTN #cryptocurrency #bitcoin https://t.co/44KEPWx9My ,Sun Apr 19 23:41:18 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 1, 0, 0, 0, 0]"
1.295303705995223e+18,64454244.0,CantonCommunity,Coming up next on CCTV's educational channel (Comcast12/Verizon41) 8/17/2020 9:49:19 AM:     PSA-Who Should Get Tested for COVID-19 in MA ,Mon Aug 17 10:17:23 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.3674956005608243e+18,9.659849736553308e+17,NotreDameSENCo,The @NDEvertonValley Base is now official. Sign is up and now matches the rest of the school. This has been an invaluable resource for our pupils during the recent lockdown period and something we look to develop further #support #SEND #mentalhealth #MentalHealthMatters #lockdown https://t.co/y5rXmdh6Fj ,Thu Mar 04 15:22:12 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 1, 0, 0, 0, 0]"
1.447892509040984e+18,1.3000431189730757e+18,NBWMedia,COVID lesson: trust the public with hard truths https://t.co/Sv9PgWnNJY ,Tue Oct 12 11:50:49 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.4306434338535752e+18,37031510.0,EmilyPilato,#nightmarevacations @jetblue left me and my kiddo high and dry at JFK thank you @Hertz for getting us home safely. @MarriottBonvoy we had our issues with our stay on one of your properties but your staff is world class in customer service thank you. #jetblueshameonyou ,Wed Aug 25 21:29:09 +0000 2021,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"[1, 1, 0, 0, 0, 0, 0]"
1.2925500963290808e+18,863491279.0,tmsnbb,"Purcell, Missouri, Vote https://t.co/VuEvqXcSmS  COVID-19 Plan, Education, Keep Kids Safe, Support the Post Office, Farmers ",Sun Aug 09 19:55:32 +0000 2020,original,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.4335286610728755e+18,75092944.0,NRnews_NC,"“Closing school facilities for ten days in an attempt to reduce the chances of COVID spread is a serious step that is only taken after much consideration of the health, safety and well-being of our students and the community,” school officials said. https://t.co/pyuW0FzBud ",Thu Sep 02 20:34:01 +0000 2021,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.429861173055398e+18,364932994.0,OfficialNAHC,"FDA Approves First COVID-19 Vaccine. NAHC President Bill Dombi hailed the approval, calling the coronavirus vaccines “safe and vitally important for us to move beyond the COVID pandemic.”  LEARN MORE: https://t.co/1Xc8WDOUZS https://t.co/MCilGpLIsg ",Mon Aug 23 17:40:43 +0000 2021,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"[1, 0, 0, 0, 0, 0, 1]"
1.29472806023159e+18,1.2609454107821834e+18,lingasgure,@cricketers teached lessons in coronavirus due to so many betting happening in india. Law is very strict in India.  From any play betting happening very strict. Solution they make and solve the issues. Better to do social work in India. Help people who are poor. Manage injustice? ,Sat Aug 15 20:09:59 +0000 2020,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.3921321048725012e+18,17012374.0,AustinTXREALTOR,"This is great information! How To Test, Treat, Get Well With COVID-19  https://t.co/YdrceMjaUu ",Tue May 11 14:58:53 +0000 2021,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.4140320889325732e+18,1.1104068690995404e+18,entenkwkm,Rob Schneider It seems that the best way to avoid the COVID vaccine is to use the old one. Nancy Reagan Drug Campaign-and if ,Sun Jul 11 01:21:36 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 0, 0, 0, 0, 1, 1]"
1.305366168530641e+18,1114745414.0,Joshi_Aar,"When a door closes, another window opens. These individuals made the most of the corona disruption. Some had lost their jobs, others saw better business opportunities. https://t.co/KZFsIs9tGP ",Mon Sep 14 04:42:01 +0000 2020,original,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.3729433193875415e+18,308288932.0,Do512Family,"ICYMI: @AusPublicHealth's Stage 3 Recs:   -Wear a mask, social distance + practice good hygiene -Higher-risk individuals avoid non-essential dining, shopping + travel -Avoid gatherings &gt;10 people -Businesses voluntarily operate at 50-75% cap  Read More: https://t.co/hbYoJaM5p7 https://t.co/DO49PIfSDZ ",Fri Mar 19 16:09:30 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"[0, 0, 1, 1, 0, 0, 0]"
1.2757892636202555e+18,1.1492189843462308e+18,TelGlobalHealth,"Boris Johnson has insisted that NHS Test and Trace systems were in place to respond to fresh coronavirus outbreaks as England prepares for the widest easing of lockdown measures yet, @lizrob92 reports https://t.co/q2ovqfdnXR ",Wed Jun 24 13:53:58 +0000 2020,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 1, 0, 0, 0, 1]"
1.3014115435533883e+18,314062179.0,BipolarRunner,'My daughter's anorexia was made worse by lockdown' https://t.co/PaBP2gox4t ,Thu Sep 03 06:47:45 +0000 2020,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 1, 0, 0, 0, 0]"
1.417587707656786e+18,8.928666366713324e+17,JennGreen19,.@_AfricanUnion COVID-19 means that nearly 50 million Africans could fall into extreme poverty. Will you commit to spend #SDRs on purchasing COVID-19 vaccines and boosting recovery efforts across the continent? None of us are safe until we all are.🌍 #GlobalCitizen ,Tue Jul 20 20:50:21 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 0, 0, 0, 0, 1]"
1.3880001825837916e+18,528016807.0,WestcoastBCLife,COVID-19 in the U.S.: How do Canada's provinces rank against American states? https://t.co/hC5QWjZlDl via @CTVNews ,Fri Apr 30 05:20:05 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.2983704643356344e+18,8.069774575678464e+17,SDHamiltonVIC,"Tiny #COVID19  particles could travel a lot further than 1.5 metres in the air, study suggests. But PM tells us ""the risk of being on a plane is very low, it is very low"" (19/3)...and no requirements for social-distancing - air/tarmac. #auspol https://t.co/oF5SkTsMax ",Tue Aug 25 21:23:35 +0000 2020,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"[0, 0, 1, 1, 0, 0, 0]"
1.2727599434316882e+18,779971165.0,Jhabeer_Abdul,Confirmed COVID-19 cases in Nigeria hit 16658 #COVID19   https://t.co/HPpv1l4xWW ,Tue Jun 16 05:16:31 +0000 2020,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.3090421475350528e+18,8.829095383279493e+17,YinkaAdebajo,"With Neo &amp; Vee, Nengi &amp; Ozo, Kidd &amp; Erica;  Ladies and Gentlemen, what lessons have you learned about 'dating' on @BBNaija?  Drop a comment. Please RT. #HouseOnFire #TheMensClub #NBAPlayoffs #COVID19 #ThursdayMotivation #UNGA #BreonnaTaylor #BBNXLiptonIceTea #BeTheInfinite #Trump ",Thu Sep 24 08:09:03 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.3217472572601672e+18,219606874.0,ImagePlayground,"Cooperative play helps children learn invaluable social, emotional and cognitive skills that they’ll use for the rest of their lives. But, in a world where #COVID19 has forced us to be apart, how can you help your children engage in #cooperativeplay?  https://t.co/fl6kGWIA2R ",Thu Oct 29 09:34:37 +0000 2020,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.3260199093656084e+18,1.1486065686880788e+18,OfficialMansoc,"It's 1 hour left before the webinar event entitled ""UncertainTHINK: Discussing HRM Versatility Amidst Pandemic"". 🕜  We are inviting you to join and participate as we will learn how HRM is coping with amidst pandemic. https://t.co/ew5tGS58U2 ",Tue Nov 10 04:32:37 +0000 2020,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.2711262499816325e+18,52798836.0,AnatSamid,"I don't know who created this but so worth the share! Just as we processed Covid-19 (see pinned post), let's explore the zones we can find ourselves in at different times:  #fear #learning #growing #antiracist https://t.co/amBaxCgI64 ",Thu Jun 11 17:04:49 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.2836866997978112e+18,1.0736049681066108e+18,Assian15,"The word “school” comes from the ancient Greek word for “free time.” Quite ironic,isn't it?   It had to take a pandemic for the world to finally know it's true meaning 😑 ",Thu Jul 16 08:55:33 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.3573134836085883e+18,271310658.0,WesternCapeGov,📊 Covid-19 Dashboard update for 4 Feb 2021 ⬇️  🔸 Current active cases - 9 883 🔹 Total confirmed cases - 268 536 🔹 Total recoveries - 248 167 🔹 Total tests done - 1 251 974  Explore the interactive online dashboard here ➡️ https://t.co/B0LUGjszUp. #StaySafeMoveForward https://t.co/aes6h9eFoR ,Thu Feb 04 13:02:06 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.2857110187574313e+18,1.0682486425266094e+18,M10Social,It's Easy To Get Pissed Off When Your Business Is Attacked Online - This Is Why You Hire Someone | Blog | Click this link to read @dougcohen10's very latest! https://t.co/CHGTyw4Qus #SmallBusiness #DigitalMarketing #socialmedia 🙂 More important than ever during a pandemic. https://t.co/rIwr2ctcpj ,Tue Jul 21 22:59:28 +0000 2020,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.4123637311666954e+18,20921486.0,mariehtfc,"1 day back at school after 3 wks of isolation, sent home again today to isolate for another 10 days, after being on the same bus as a covid + child. our 14yr old and all children are suffering both educationally and psychologically, there has to be another way @sajidjavid #covid ",Tue Jul 06 10:52:08 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 1, 0, 0, 0, 0]"
1.33152156782259e+18,2650360704.0,watchlatestnews,1 in 5 secondary school pupils at home due to coronavirus in England – BBC News https://t.co/b4F53kto58 ,Wed Nov 25 08:54:14 +0000 2020,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.2753030270214185e+18,355550039.0,MatatHotNews,180 learners in Alfred Nzo District school have tested positive for Covid-19. ,Tue Jun 23 05:41:50 +0000 2020,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.305464037547733e+18,4453910773.0,doxiegirl19,"This girl lost her grandma due to Covid and her grandma left her $9,000 and she tweeted that she will give it away to people who retweeted her tweet and the comments was like here is my cash app, no sorry for your loss or anything 😓 ",Mon Sep 14 11:10:55 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.2851085508224983e+18,1.041133416287273e+18,ZenForceVets,"Global and Regional Behavioral Therapy Market Analysis Post COVID 19 Pandemic Analysis Edition Top Manufacturers Include, Magellan Health, Universal Health Services, Acadia Healthcare, Springstone, American Addiction Centers - 3rd Watch News https://t.co/05suiTMBkw ",Mon Jul 20 07:05:29 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[0, 1, 0, 0, 0, 0, 0]"
1.3510574836583752e+18,18923480.0,CBS2Boise,California closes in on 3 million coronavirus cases https://t.co/Q3uSsUSbxI https://t.co/c3aGbQEBt5 ,Mon Jan 18 06:43:00 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.3926979547004357e+18,2599607070.0,AminullahSM,"""The experts said.. it is embarrassing how India — the world’s largest vaccine producer — was now struggling to procure doses because of poor planning.""  Covid: Centre to decide which states will get how many doses https://t.co/yw3gcbVYuP ",Thu May 13 04:27:22 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 0, 0, 0, 0, 1]"
1.2305927103874826e+18,8.302014927746253e+17,e_veritas_unum,Coronavirus information with TRUCKER by Dr. Paul Cottrell https://t.co/RdXV1wocgM  This internal response in the US is telling. #coronavirus ,Thu Feb 20 20:39:00 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.390062392764035e+18,119923832.0,Luckylady52,B.C. workers now eligible for 3 hours of paid leave to get COVID-19 immunization https://t.co/FvqlS1ZRKG ,Wed May 05 21:54:35 +0000 2021,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.3780558242543288e+18,3217287141.0,ACPressHuba,"Fully vaccinated people can travel again, says new CDC guidance. Read the new guidance. https://t.co/GvgILphW0f via @thepressofac ",Fri Apr 02 18:44:46 +0000 2021,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.2914050429400924e+18,8.286740720788439e+17,HCMTech,"Study: Workers OK with employers conducting contact tracing, but they expect transparency. @KronosInc @UltimateHCM #HR #HRTech #COVID-19 https://t.co/WhM5VabzSQ ",Thu Aug 06 16:05:30 +0000 2020,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.3441068088021156e+18,508505642.0,Callmealig,Im about to pay for YouTube to stop these covid 2020 ads... pls we get it ,Wed Dec 30 02:23:30 +0000 2020,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.372932441971757e+18,54026915.0,TVPstore,JUST IN: $SPCB SuperCom Wins COVID-19 Quarantine Compliance Project with the Israeli Government Valued at an Estimated $3 Million per Month in Recurring Revenues  https://t.co/HeZiESMxhD #ChickenJoe @nicmoure_m $SSOK $AABB $SPCB $WEBB ,Fri Mar 19 15:26:16 +0000 2021,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"[0, 0, 1, 1, 0, 0, 0]"
1.4401880149661e+18,1.1756341190378988e+18,trolldollmagic,"Uneducated males + valuable skills (being able to lift things) = high paying jobs and entitlement. Uneducated females + valuable skills (teaching, nursing, childcare, health and pharmacy) = low paying jobs and O reward for their resilience through the pandemic. ",Tue Sep 21 05:35:54 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"[1, 1, 0, 0, 0, 0, 0]"
1.3390431415303578e+18,65965397.0,desearee25,Beloved Texas Kindergarten Teacher Dies Of COVID-19 ⁦@GovernorAbbott⁩  https://t.co/VI2lsNM4OM ,Wed Dec 16 03:02:17 +0000 2020,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.3575894857987525e+18,1615013372.0,snoopbee1,#SaturdayThoughts  #HighRiskCOVIDー19 #Coronavirus#Free online #math #tutoring at https://t.co/pLnSNgyjmu ,Fri Feb 05 07:18:50 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.3739556113737646e+18,120782519.0,johnsouthwales,"Headteacher says Lichfield primary school has been ""hit quite hard"" as 15 pupils test positive for coronavirus - Lichfield Live https://t.co/ZKyw16tXdG ",Mon Mar 22 11:11:59 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.2996933478633226e+18,1494277056.0,gilbertlawn,"Got some hard to reach limbs?  Message for a free estimate   Or https://t.co/jrMzMZocb4  1.) bids are done via social distancing, email, messaging, text or phone 2.)Schedule job 3.)Complete tree work 4.)Pay online or in person(with social distancing) https://t.co/JN4jZjoCZw ",Sat Aug 29 13:00:15 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 1, 0, 0, 0, 0]"
1.414049305174831e+18,1.4059191846266716e+18,Swathi58589721,"@Chinmayi please analyse n raise d issue of conducting exam for CBSE private, compartment n improvement students. Is this democratic India? By gaining support from u all v can surely get justice. Covid, 3rd wave, delta variant, Zika virus n many more its too much to handle ",Sun Jul 11 02:30:00 +0000 2021,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.4261548309602058e+18,14416109.0,alexanderrusso,"""Ms. Hochul will also have to decide if she wants to pursue mandatory vaccination for all teachers and school staff, which would be the first statewide edict in the country. For now, districts have to come up with their own rules on vaccines.""  https://t.co/PNa3zPrnhh ",Fri Aug 13 12:13:03 +0000 2021,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,"[1, 1, 0, 0, 0, 0, 1]"
1.405215903587971e+18,532247573.0,GordonBrown,"Refugee children are 5x more likely to be out of school, and #Covid19 has pushed them even further to the margins.   That's why @Theirworld is committed to working with local organisations to give refugee children the education they deserve. #RefugeeWeek https://t.co/rW0Y8amoFc ",Wed Jun 16 17:29:13 +0000 2021,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.274676929615016e+18,9.76205225420886e+17,f3el_irimeken,"Reflecting on a radio program urging women to stay at home, I said to myself that it is the professional women and salary earners who can afford modern institutions like childcare who go on the radio telling all women that their first duty is their home, husband, and children. ",Sun Jun 21 12:13:57 +0000 2020,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.3094277289329172e+18,8.274765498930504e+17,BiaLamplighter,"Here are Bia Lamplighter CoE, management have put in place all necessary measures to ensure student teachers, as well as exams officials observe all the COVID-19 health protocols. This too shall pass. @TTELGhana @mohgovgh @UKinGhana @moigovgh @Blacoe_SRC @NTC_GH https://t.co/3jjRVX5lLJ ",Fri Sep 25 09:41:13 +0000 2020,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 0, 0, 0, 0]"
1.342081394651005e+18,1.1582196237134766e+18,leesieleee,Binged #TheInferno on my sick day yesterday and it was the best &amp; most rejuvenating day this tired nurse has had all pandemic 😂 love seeing baby @DerrickMTV and @TheOfficial_CT get soo juiced up for a dell plasma flat screen 🤣🏆 #thechallenge @MTV thank you @netflix ,Thu Dec 24 12:15:13 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[0, 1, 0, 0, 0, 0, 0]"
1.313074516881539e+18,1704687169.0,capidhouser,"Soulheart CEO, Joshua Brown, will be sharing some key strategies for how your nonprofit can stay alive during a pandemic. #digitalmarketingconsultancy #creativeagencybristol #marketingagency https://t.co/BCfG27J6tw ",Mon Oct 05 11:12:15 +0000 2020,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.306319374878376e+18,64329373.0,auntiechrissyy,Why can’t folks stay home. It’s the guy ON TOP of the tree trunk for me🥴 https://t.co/h98XtmNvyw ,Wed Sep 16 19:49:43 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.328115101820457e+18,7.492118117240914e+17,priincess__J,What’s y’all definition of lockdown ?! I think there is some confusion ,Sun Nov 15 23:18:10 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 1, 0, 0, 0, 0]"
1.4472681532649513e+18,1.0931561997663396e+18,AviansBlue,"Just commented on @thejournal_ie: 67% of patients in ICU with Covid-19 have not been vaccinated, HSE CEO says  - https://t.co/qiXDznEYxH ",Sun Oct 10 18:29:51 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 0, 0, 0, 0, 1]"
1.331945819096879e+18,17041374.0,GBHNews,"With voting by mail being crucial during COVID-19, election experts say that efforts to make voting by mail easier and efforts to protect against possible fraud from mail-in voting could be on the horizon, as many are still skeptical: https://t.co/Ie0XRRH3Gu ",Thu Nov 26 13:00:04 +0000 2020,original,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.344557945384792e+18,11882242.0,sunildvr,"Not going to RT, but there’s a UK “heritage” party leader on here posting disinformation about Covid, &amp; conspiracy theories and anti-mask shit.   These people are a danger to others. They screech about ‘tyranny’ and ‘oppression’ - yet are ignorant of what those actually are. ",Thu Dec 31 08:16:09 +0000 2020,original,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 1, 1, 0, 0]"
1.3315827896202732e+18,9.622982503877468e+17,startmakingsens,"Hello @BorisJohnson  Any answers to this?  ""Covid-19 has unleashed state corruption on a grand scale, and it is harmful to public health.1 Politicians and industry are responsible for this opportunistic embezzlement.""  https://t.co/jczSXTvwYW ",Wed Nov 25 12:57:31 +0000 2020,original,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.3242331624828027e+18,1044589512.0,nikita_sridhar,@Cleartrip they are the most unprofessional booing service. Looters and thieves taking advantage of people during a pandemic ,Thu Nov 05 06:12:43 +0000 2020,original,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
